"SalePrice","YearBuilt","YrSold","MonthSold","Size.sqf.","Floor","HallwayType","HeatingType","AptManageType","N_Parkinglot.Ground.","N_Parkinglot.Basement.","TimeToBusStop","TimeToSubway","N_APT","N_manager","N_elevators","SubwayStation","N_FacilitiesNearBy.PublicOffice.","N_FacilitiesNearBy.Hospital.","N_FacilitiesNearBy.Dpartmentstore.","N_FacilitiesNearBy.Mall.","N_FacilitiesNearBy.ETC.","N_FacilitiesNearBy.Park.","N_SchoolNearBy.Elementary.","N_SchoolNearBy.Middle.","N_SchoolNearBy.High.","N_SchoolNearBy.University.","N_FacilitiesInApt","N_FacilitiesNearBy.Total.","N_SchoolNearBy.Total.","Size.p.","Price.per.Size","DateSold","DateBuilt","Prob_elevators"
178761,1993,2015,5,644,19,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,9931.16666666667,2015-05-01,1993-01-01,2.525
196460,2005,2015,5,572,5,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,16,12278.75,2015-05-01,2005-01-01,0.025
362831,2007,2015,5,1419,12,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,40,9070.775,2015-05-01,2007-01-01,3.4
138053,1992,2015,5,576,13,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,16,8628.3125,2015-05-01,1992-01-01,3.4
253982,2014,2015,5,640,9,"terraced","individual_heating","management_in_trust",90,1174,"0~5min","0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17,18,14110.1111111111,2015-05-01,2014-01-01,2.02
343362,1986,2015,5,1377,4,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,39,8804.15384615385,2015-05-01,1986-01-01,3.88571428571429
340707,2007,2015,5,868,20,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,14196.125,2015-05-01,2007-01-01,2.31428571428571
513274,2007,2015,5,1643,40,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,46,11158.1304347826,2015-05-01,2007-01-01,2.31428571428571
398230,2007,2015,5,1387,4,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,39,10211.0256410256,2015-05-01,2007-01-01,2.31428571428571
341592,2007,2015,5,868,11,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,14233,2015-05-01,2007-01-01,2.31428571428571
407424,2007,2015,5,1643,7,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,46,8857.04347826087,2015-05-01,2007-01-01,2.31428571428571
296460,1986,2015,5,1131,8,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,32,9264.375,2015-05-01,1986-01-01,3.88571428571429
403336,2007,2015,5,1643,8,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,46,8768.17391304348,2015-05-01,2007-01-01,2.31428571428571
433778,2007,2015,5,1643,22,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,46,9429.95652173913,2015-05-01,2007-01-01,2.31428571428571
348672,2007,2015,5,868,17,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,14528,2015-05-01,2007-01-01,2.31428571428571
488415,2007,2015,5,1928,19,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,54,9044.72222222222,2015-05-01,2007-01-01,2.31428571428571
427610,2007,2015,5,1643,14,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,46,9295.86956521739,2015-05-01,2007-01-01,2.31428571428571
283185,1986,2015,5,1131,10,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,32,8849.53125,2015-05-01,1986-01-01,3.88571428571429
486725,2007,2015,5,1519,22,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,43,11319.1860465116,2015-05-01,2007-01-01,2.31428571428571
300884,2007,2015,5,868,19,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,12536.8333333333,2015-05-01,2007-01-01,2.31428571428571
367256,1986,2015,5,2092,5,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,59,6224.6779661017,2015-05-01,1986-01-01,3.88571428571429
324778,1986,2015,5,1377,3,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,39,8327.64102564103,2015-05-01,1986-01-01,3.88571428571429
433628,2007,2015,5,1387,22,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,39,11118.6666666667,2015-05-01,2007-01-01,2.31428571428571
353982,2013,2015,6,910,10,"terraced","individual_heating","management_in_trust",8,930,"0~5min","0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11,26,13614.6923076923,2015-06-01,2013-01-01,2.02857142857143
351327,2013,2015,6,910,11,"terraced","individual_heating","management_in_trust",8,930,"0~5min","0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11,26,13512.5769230769,2015-06-01,2013-01-01,2.02857142857143
353097,2013,2015,6,907,12,"terraced","individual_heating","management_in_trust",8,930,"0~5min","0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11,25,14123.88,2015-06-01,2013-01-01,2.02857142857143
371681,2007,2015,6,1273,20,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,36,10324.4722222222,2015-06-01,2007-01-01,2.6
465486,2007,2015,6,1690,25,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,47,9903.95744680851,2015-06-01,2007-01-01,2.6
442477,2007,2015,6,1629,24,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,46,9619.0652173913,2015-06-01,2007-01-01,2.6
460176,2007,2015,6,1690,20,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,47,9790.97872340426,2015-06-01,2007-01-01,2.6
451327,2007,2015,6,1690,21,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,47,9602.70212765958,2015-06-01,2007-01-01,2.6
327433,2007,2015,6,1273,18,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,36,9095.36111111111,2015-06-01,2007-01-01,2.6
380530,2007,2015,6,1273,23,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,36,10570.2777777778,2015-06-01,2007-01-01,2.6
125663,1986,2015,6,715,4,"corridor","individual_heating","management_in_trust",100,18,"0~5min","15min~20min",1,1,2,"Sin-nam",5,1,2,1,1,1,6,2,3,2,3,11,13,20,6283.15,2015-06-01,1986-01-01,2.2
150442,1986,2015,6,910,10,"corridor","individual_heating","management_in_trust",100,18,"0~5min","15min~20min",1,1,2,"Sin-nam",5,1,2,1,1,1,6,2,3,2,3,11,13,26,5786.23076923077,2015-06-01,1986-01-01,2.2
396460,2006,2015,6,1412,21,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,40,9911.5,2015-06-01,2006-01-01,1.86666666666667
427433,2006,2015,6,1743,15,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,49,8723.12244897959,2015-06-01,2006-01-01,1.86666666666667
364601,2006,2015,6,1412,5,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,40,9115.025,2015-06-01,2006-01-01,1.86666666666667
294690,2006,2015,6,914,2,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,26,11334.2307692308,2015-06-01,2006-01-01,1.86666666666667
435840,2006,2015,6,2056,4,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,58,7514.48275862069,2015-06-01,2006-01-01,1.86666666666667
307964,2008,2015,6,914,24,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,26,11844.7692307692,2015-06-01,2008-01-01,2.36666666666667
176991,1993,2015,6,644,8,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,9832.83333333333,2015-06-01,1993-01-01,2.525
250000,2005,2015,6,743,19,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,21,11904.7619047619,2015-06-01,2005-01-01,0.025
292035,2008,2015,6,829,11,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,23,12697.1739130435,2015-06-01,2008-01-01,2.36666666666667
326548,2014,2015,6,910,8,"terraced","individual_heating","management_in_trust",90,1174,"0~5min","0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17,26,12559.5384615385,2015-06-01,2014-01-01,2.02
442477,2014,2015,6,1252,9,"terraced","individual_heating","management_in_trust",467,203,"0~5min","0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0,35,12642.2,2015-06-01,2014-01-01,2.44
323008,2014,2015,6,907,9,"terraced","individual_heating","management_in_trust",90,1174,"0~5min","0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17,25,12920.32,2015-06-01,2014-01-01,2.02
351769,1993,2015,6,2337,17,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,66,5329.83333333333,2015-06-01,1993-01-01,2.525
314159,1993,2015,6,1761,4,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,49,6411.40816326531,2015-06-01,1993-01-01,2.525
274336,2005,2015,6,914,10,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,10551.3846153846,2015-06-01,2005-01-01,0.025
307079,2007,2015,6,1103,5,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,31,9905.77419354839,2015-06-01,2007-01-01,3.4
159292,1992,2015,6,644,8,"mixed","individual_heating","self_management",142,79,"10min~15min","10min~15min",3,4,8,"Myung-duk",5,1,1,1,1,0,3,3,4,4,3,9,14,18,8849.55555555555,2015-06-01,1992-01-01,2.73333333333333
277433,2005,2015,6,914,14,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,26,10670.5,2015-06-01,2005-01-01,0.025
353982,2014,2015,6,914,15,"terraced","individual_heating","management_in_trust",467,203,"0~5min","0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0,26,13614.6923076923,2015-06-01,2014-01-01,2.44
176991,1993,2015,6,644,4,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,18,9832.83333333333,2015-06-01,1993-01-01,2.525
433628,2007,2015,6,1448,29,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,41,10576.2926829268,2015-06-01,2007-01-01,3.4
247787,1993,2015,6,914,12,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,26,9530.26923076923,2015-06-01,1993-01-01,2.525
200884,2005,2015,6,572,21,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,16,12555.25,2015-06-01,2005-01-01,0.025
71681,1992,2015,6,355,1,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,10,7168.1,2015-06-01,1992-01-01,3.4
79646,1992,2015,6,355,7,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,10,7964.6,2015-06-01,1992-01-01,3.4
315044,2007,2015,6,1103,12,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,31,10162.7096774194,2015-06-01,2007-01-01,3.4
104867,2014,2015,6,288,13,"corridor","individual_heating","management_in_trust",11,108,"0~5min","15min~20min",1,3,0,"Banwoldang",3,1,2,1,0,1,2,2,2,2,2,8,8,8,13108.375,2015-06-01,2014-01-01,0.2
391150,2014,2015,6,1092,12,"terraced","individual_heating","management_in_trust",90,1174,"0~5min","0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17,31,12617.7419354839,2015-06-01,2014-01-01,2.02
104424,2014,2015,6,288,9,"corridor","individual_heating","management_in_trust",11,108,"0~5min","15min~20min",1,3,0,"Banwoldang",3,1,2,1,0,1,2,2,2,2,2,8,8,8,13053,2015-06-01,2014-01-01,0.2
130973,1992,2015,6,576,3,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,16,8185.8125,2015-06-01,1992-01-01,3.4
104424,2014,2015,6,288,9,"corridor","individual_heating","management_in_trust",11,108,"0~5min","15min~20min",1,3,0,"Banwoldang",3,1,2,1,0,1,2,2,2,2,2,8,8,8,13053,2015-06-01,2014-01-01,0.2
79646,2014,2015,6,288,2,"corridor","individual_heating","management_in_trust",11,108,"0~5min","15min~20min",1,3,0,"Banwoldang",3,1,2,1,0,1,2,2,2,2,2,8,8,8,9955.75,2015-06-01,2014-01-01,0.2
78761,1992,2015,6,355,6,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,10,7876.1,2015-06-01,1992-01-01,3.4
570796,2007,2015,6,1928,31,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,54,10570.2962962963,2015-06-01,2007-01-01,2.31428571428571
486725,2007,2015,6,1387,35,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,39,12480.1282051282,2015-06-01,2007-01-01,2.31428571428571
256637,1986,2015,6,914,9,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,26,9870.65384615385,2015-06-01,1986-01-01,3.88571428571429
420353,2007,2015,6,1387,2,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,39,10778.2820512821,2015-06-01,2007-01-01,2.31428571428571
347787,2007,2015,6,868,26,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,14491.125,2015-06-01,2007-01-01,2.31428571428571
194690,1978,2015,6,903,8,"corridor","individual_heating","self_management",87,0,"0~5min","0~5min",2,1,4,"Kyungbuk_uni_hospital",3,2,1,1,0,0,3,3,3,2,3,7,11,25,7787.6,2015-06-01,1978-01-01,2.1
438053,2007,2015,6,1387,14,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,39,11232.1282051282,2015-06-01,2007-01-01,2.31428571428571
345132,2007,2015,6,868,7,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,14380.5,2015-06-01,2007-01-01,2.31428571428571
472566,2007,2015,6,1643,21,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,46,10273.1739130435,2015-06-01,2007-01-01,2.31428571428571
322123,2007,2015,6,868,26,"terraced","individual_heating","management_in_trust",0,1270,"0~5min","0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10,24,13421.7916666667,2015-06-01,2007-01-01,2.31428571428571
172566,1978,2015,6,779,2,"corridor","individual_heating","self_management",87,0,"0~5min","0~5min",2,1,4,"Kyungbuk_uni_hospital",3,2,1,1,0,0,3,3,3,2,3,7,11,22,7843.90909090909,2015-06-01,1978-01-01,2.1
325663,1986,2015,6,1313,4,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,37,8801.7027027027,2015-06-01,1986-01-01,3.88571428571429
344247,1986,2015,6,1377,4,"terraced","central_heating","management_in_trust",713,0,"0~5min","5min~10min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6,39,8826.84615384615,2015-06-01,1986-01-01,3.88571428571429
157522,1997,2015,7,644,4,"mixed","individual_heating","management_in_trust",82,56,"10min~15min","10min~15min",1,2,4,"Chil-sung-market",7,1,2,1,1,1,4,0,0,3,5,13,7,18,8751.22222222222,2015-07-01,1997-01-01,4.2
362831,2013,2015,7,910,16,"terraced","individual_heating","management_in_trust",8,930,"0~5min","0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11,26,13955.0384615385,2015-07-01,2013-01-01,2.02857142857143
353982,2013,2015,7,910,3,"terraced","individual_heating","management_in_trust",8,930,"0~5min","0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11,26,13614.6923076923,2015-07-01,2013-01-01,2.02857142857143
357964,2013,2015,7,910,10,"terraced","individual_heating","management_in_trust",8,930,"0~5min","0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11,26,13767.8461538462,2015-07-01,2013-01-01,2.02857142857143
423008,2013,2015,7,910,33,"terraced","individual_heating","management_in_trust",8,930,"0~5min","0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11,26,16269.5384615385,2015-07-01,2013-01-01,2.02857142857143
61946,1985,2015,7,498,9,"corridor","individual_heating","self_management",80,76,"0~5min","15min~20min",1,2,2,"Daegu",5,1,2,1,2,1,2,1,1,0,3,12,4,14,4424.71428571429,2015-07-01,1985-01-01,2.2
115044,1985,2015,7,587,8,"corridor","individual_heating","self_management",80,76,"0~5min","15min~20min",1,2,2,"Daegu",5,1,2,1,2,1,2,1,1,0,3,12,4,16,7190.25,2015-07-01,1985-01-01,2.2
442477,2007,2015,7,1690,10,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,47,9414.40425531915,2015-07-01,2007-01-01,2.6
336283,2007,2015,7,1273,7,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,36,9341.19444444445,2015-07-01,2007-01-01,2.6
460176,2007,2015,7,1690,12,"terraced","individual_heating","management_in_trust",7,605,"0~5min","0~5min",2,5,5,"Banwoldang",4,1,2,1,0,1,2,1,1,1,5,9,5,47,9790.97872340426,2015-07-01,2007-01-01,2.6
292035,2006,2015,7,914,2,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,26,11232.1153846154,2015-07-01,2006-01-01,1.86666666666667
352212,2006,2015,7,1149,15,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,32,11006.625,2015-07-01,2006-01-01,1.86666666666667
305309,2006,2015,7,914,17,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,26,11742.6538461538,2015-07-01,2006-01-01,1.86666666666667
356637,2006,2015,7,1149,14,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,32,11144.90625,2015-07-01,2006-01-01,1.86666666666667
349557,2006,2015,7,1149,18,"terraced","individual_heating","management_in_trust",249,536,"0~5min","0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7,32,10923.65625,2015-07-01,2006-01-01,1.86666666666667
330088,2005,2015,7,1184,15,"mixed","individual_heating","management_in_trust",67,798,"0~5min","15min~20min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15,33,10002.6666666667,2015-07-01,2005-01-01,0.025
132743,1992,2015,7,1448,4,"mixed","individual_heating","self_management",142,79,"10min~15min","10min~15min",3,4,8,"Myung-duk",5,1,1,1,1,0,3,3,4,4,3,9,14,41,3237.63414634146,2015-07-01,1992-01-01,2.73333333333333
309734,1993,2015,7,1288,3,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,36,8603.72222222222,2015-07-01,1993-01-01,2.525
79646,1992,2015,7,355,4,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,10,7964.6,2015-07-01,1992-01-01,3.4
389380,2008,2015,7,1167,11,"terraced","individual_heating","management_in_trust",197,475,"10min~15min","0~5min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9,33,11799.3939393939,2015-07-01,2008-01-01,2.36666666666667
105309,2014,2015,7,288,12,"corridor","individual_heating","management_in_trust",11,108,"0~5min","15min~20min",1,3,0,"Banwoldang",3,1,2,1,0,1,2,2,2,2,2,8,8,8,13163.625,2015-07-01,2014-01-01,0.2
336283,1993,2015,7,1761,4,"mixed","individual_heating","management_in_trust",523,536,"0~5min","10min~15min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17,49,6862.91836734694,2015-07-01,1993-01-01,2.525
123893,1992,2015,7,576,15,"corridor","individual_heating","management_in_trust",200,0,"10min~15min","5min~10min",3,5,10,"Myung-duk",7,1,1,1,5,1,4,3,5,5,3,16,17,16,7743.3125,2015-07-01,1992-01-01,3.4
379203,2007,2015,7,1394,20,"terraced","individual_heating","management_in_trust",554,524,"0~5min","0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8,39,9723.15384615385,2015-07-01,2007-01-01,3.4
